"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"LINC00999",-0.0384614887211878,6.76630726040146,-0.364977636821889,0.715285243861257,0.876733709869866,-5.83744666490055
"ATP1A3",-0.0744088023412268,4.64862480929349,-0.36484288227072,0.715385773058186,0.876740248817816,-5.83749229554897
"RGNEF",-0.0567710169444245,7.97660812053296,-0.364181854238427,0.715878982947403,0.877227971387118,-5.83771588924033
"SLC7A14",0.0401316703670236,0.462160229697573,0.363874308029196,0.71610849158365,0.877392471396224,-5.83781977906174
"TMOD1",-0.0373429353230376,7.3374568235982,-0.363706824310355,0.716233488372053,0.877428894374383,-5.83787631855704
"MTAP",-0.0401800429538554,8.92486286371624,-0.363418566314415,0.716448639523843,0.877565808201747,-5.83797356836084
"ENPP2",-0.0415597155000304,9.90445990186059,-0.363301774707455,0.716535817337365,0.877565808201747,-5.8380129484913
"SCXB",-0.049279923556316,2.44855985188526,-0.362876644289061,0.716853182560185,0.877613965784299,-5.83815618835717
"MKX",0.0700584216790846,4.38732037319654,0.362861301528617,0.716864637041838,0.877613965784299,-5.83816135468398
"TP53TG3B",0.0550616861077176,0.884019321124571,0.362742039638338,0.716953676856868,0.877613965784299,-5.83820150597812
"C10orf116",-0.0701202333647074,8.16302417229185,-0.36264240652822,0.717028064966202,0.877613965784299,-5.83823503883745
"ASS1",-0.053749011449373,11.1760136576177,-0.3626109060541,0.717051584422025,0.877613965784299,-5.83824563882896
"FGF9",-0.0855195484865953,4.32635021449883,-0.36239082782255,0.717215910733569,0.877698450419369,-5.83831967005222
"RPS4Y1",0.0545317398625052,5.55307424563224,0.362197790113719,0.717360057445777,0.877728618429472,-5.83838456824406
"C3orf36",-0.0552674414060791,3.82963363539761,-0.361982447405777,0.717520871844884,0.877728618429472,-5.83845692447134
"CXCR1",0.0629969624733751,3.45142361862767,0.361974954340264,0.717526467769326,0.877728618429472,-5.83845944140457
"ADD3",-0.0418595730297195,10.3431964158949,-0.361189946062724,0.718112806938754,0.878187518210192,-5.8387228385106
"GPR35",0.0721533848298926,6.54398455480324,0.361149090247857,0.718143327567743,0.878187518210192,-5.83873653138644
"CHTF18",-0.0420660633150849,8.1377541423691,-0.361003992660961,0.718251723853182,0.878187518210192,-5.83878514850661
"PCDHB3",-0.0490899940750847,4.83192520372005,-0.360881171146735,0.718343483069872,0.878187518210192,-5.83882628643588
"MADCAM1",-0.0466251001445415,1.80037053914095,-0.360834479442828,0.718378367230791,0.878187518210192,-5.8388419217196
"TSPAN5",-0.0486643133592096,6.6929667021074,-0.360550280574922,0.718590709702863,0.87829739247665,-5.83893704555242
"OCLNP1",0.0699236016430072,1.61192454455102,0.360458922054045,0.718658973909233,0.87829739247665,-5.83896760813365
"SOCS3",-0.0402404336517452,11.4305788111563,-0.360161513987513,0.718881216457266,0.878452435129551,-5.83906704778975
"TRIM71",-0.0556126870987366,1.14489423764001,-0.360002297847929,0.719000202859507,0.878481277306455,-5.83912024867215
"THY1",-0.0450376520838372,10.8661367633674,-0.359843667056532,0.719118758610413,0.878509585727802,-5.83917323058405
"USP2",-0.0587076211188975,5.74093836166163,-0.359289564670668,0.719532930792484,0.878802218491296,-5.83935811494757
"SLC26A4",-0.091168124294151,4.6707001166448,-0.359153509128816,0.719634640195019,0.878802218491296,-5.83940346832542
"TCHH",0.0528377538754452,3.77840231157048,0.359140249419804,0.719644552862254,0.878802218491296,-5.83940788745947
"MAGEA5",-0.0450023346154099,0.899596551594029,-0.35885688456178,0.719856401507635,0.878859261173885,-5.83950228700248
"PCDHB5",0.0715104448370334,6.15635307957487,0.358822494498087,0.71988211360432,0.878859261173885,-5.83951373856501
"HYMAI",-0.0380627441171363,1.21796079341213,-0.358612671982894,0.720038996522906,0.878934282037902,-5.83958358369534
"CYP27B1",-0.0483178515655501,6.77488813030835,-0.357843701835216,0.720614051503032,0.879485943318568,-5.83983920729547
"CTHRC1",0.0586688769759116,10.0020490133122,0.35775297130383,0.720681912510883,0.879485943318568,-5.83986933206797
"ETS1",-0.0343664850816234,10.9205209850529,-0.357267014599514,0.721045416593206,0.87981296857756,-5.84003055171402
"PCDH18",0.0390975324437048,7.18642757281761,0.3570949386698,0.721174147549122,0.879853477139676,-5.84008758663818
"KLHDC8A",0.0638166955437274,4.28093767396984,0.356663238550402,0.721497139670259,0.88013094786266,-5.84023055366896
"ZNF98",-0.0677877092870025,1.61886499465558,-0.356486801218985,0.72162916201274,0.880175418108507,-5.84028893503188
"ZDHHC20",0.040968110828159,7.64778926451755,0.356352779622718,0.721729451593601,0.880181177062641,-5.84033326215393
"C5orf46",0.0773551480731881,2.5315341814599,0.356001152715897,0.721992600015335,0.880385521798125,-5.84044948219743
"PDE11A",0.061852304455965,3.03539580442507,0.355654690844333,0.722251915337172,0.880447473509633,-5.84056388293122
"ITM2C",-0.0347346048097979,11.4403898864417,-0.355644449789923,0.722259580916987,0.880447473509633,-5.84056726280454
"TRIM10",0.0693062088950342,1.70186511971374,0.355550110593697,0.722330196508012,0.880447473509633,-5.84059839316123
"USH1C",-0.113502500215996,3.1019687150542,-0.355369680682344,0.722465260074171,0.880475945156337,-5.84065790902378
"RASGRF2",0.0443485323357309,6.23827397060654,0.35526348972443,0.722544754993659,0.880475945156337,-5.84069292261865
"HTRA3",-0.0550460190129898,9.97380117653977,-0.354613746190575,0.723031220658292,0.880952181804851,-5.8409069302002
"PSRC1",0.0366756223130809,6.93082863367395,0.354222050692899,0.723324538960145,0.881192989923669,-5.84103575471498
"HRASLS",-0.0766327324874328,4.028822921418,-0.353827241601838,0.723620230113296,0.881400749792415,-5.84116545926043
"TCF15",0.0441007171110694,2.31098286538896,0.3537387933996,0.723686478819787,0.881400749792415,-5.84119449685975
"TSHZ2",-0.0549996944506791,5.29459017667152,-0.353527562555608,0.723844701517542,0.881476887607637,-5.84126381472112
"HSBP1L1",0.0351126270924906,7.63460153123901,0.352619817290153,0.724524783771613,0.882023117355951,-5.84156123086685
"GAGE12J",-0.0665487935753135,0.509547117611674,-0.352598199513705,0.724540982458769,0.882023117355951,-5.84156830445759
"S100A7A",0.0550053806410072,0.548192406053347,0.352463955828672,0.724641577046581,0.882023117355951,-5.8416122208675
"SHISA3",-0.105818737355506,5.76184624463,-0.352417589600748,0.724676322370519,0.882023117355951,-5.84162738520801
"SLC28A3",-0.0796586324061595,4.01868292313898,-0.35225582308264,0.724797549324076,0.88205410006273,-5.84168027626107
"RASD1",-0.0787460588375041,9.83096492984921,-0.351900049465916,0.725064188490744,0.882189315915849,-5.84179651433574
"DSEL",0.0471976248491576,7.76273962367759,0.351851962651849,0.7251002303456,0.882189315915849,-5.84181221621568
"SPIN2A",0.038445433023602,1.44587150493669,0.350716484490476,0.725951467192815,0.882695781439424,-5.84218236286347
"S100A1",-0.0604597195077733,4.5385569468179,-0.35069671933944,0.725966287595146,0.882695781439424,-5.84218879537917
"TLL1",-0.0497234224864752,5.14364827993693,-0.350665238022325,0.725989893282992,0.882695781439424,-5.84219904014168
"HHLA3",-0.0357445745228105,6.90985759068619,-0.350443455502493,0.726156200231652,0.882695781439424,-5.84227118735241
"NDP",0.0821649154656014,2.73671120885182,0.350355377317611,0.72622225057244,0.882695781439424,-5.84229982706851
"LYG2",0.0344332054187791,0.574026883562286,0.35031376076376,0.72625345977747,0.882695781439424,-5.84231335670508
"RPS28",-0.117442813725659,6.71307693804712,-0.350214917387474,0.726327586511612,0.882695781439424,-5.84234548447371
"HOMER3",-0.0350593485717122,8.86424260331847,-0.350118346142742,0.726400011763048,0.882695781439424,-5.84237686496379
"SCN3A",0.0855262153088688,3.92135299667887,0.349979150826376,0.7265044079799,0.882695781439424,-5.84242208077877
"PCDHGB4",0.0673053988556582,5.13302432448394,0.349881895022643,0.726577352667396,0.882695781439424,-5.84245366241626
"DNASE1L2",-0.0501929240714132,2.95070566251992,-0.349711683962281,0.726705021907669,0.882695781439424,-5.84250891352216
"IGSF1",-0.0808312908558157,3.32544215010525,-0.349468106965163,0.726887733560152,0.882695781439424,-5.84258793272788
"STK32C",-0.0364332115893493,7.7221317487441,-0.349382088558929,0.726952261295736,0.882695781439424,-5.84261582494986
"RNF157",0.0579860863095976,6.61320646872404,0.349381565728482,0.726952653509185,0.882695781439424,-5.84261599446126
"SH3GL2",-0.0729479660931109,2.11567795163334,-0.349379602607391,0.726954126190883,0.882695781439424,-5.84261663093942
"C10orf47",-0.0346758344479837,8.33248822190289,-0.348891127512051,0.727320598769787,0.882933793251645,-5.8427748920054
"GH2",-0.0388975076232662,0.385559776480233,-0.34886276777857,0.727341877242153,0.882933793251645,-5.84278407347942
"CCL21",-0.0658041312685725,9.17767893789075,-0.348387667430579,0.727698379135657,0.883204313946419,-5.84293777646481
"SMIM43",0.0535872573924197,2.85831630900859,0.348310193703035,0.727756518842495,0.883204313946419,-5.84296282067104
"VCX",0.0539237395905053,0.706122563380305,0.347850559998388,0.728101480587022,0.883506539684647,-5.84311128766816
"CCL24",-0.0566730083265776,1.78981810636459,-0.347307473198956,0.728509146298203,0.883770751681645,-5.84328645844037
"SLC26A4-AS1",0.0808690499453607,2.57886084420653,0.347091420734598,0.728671346553681,0.883770751681645,-5.84335606935614
"CCL16",-0.0335018456111822,0.813133578844988,-0.347025626349657,0.728720743764192,0.883770751681645,-5.84337725934539
"SUN3",-0.071472207593354,1.28046558432567,-0.346939824522325,0.728785163890856,0.883770751681645,-5.8434048869755
"RFTN2",-0.036394274876399,5.47118161762657,-0.346691015065824,0.72897198122468,0.883770751681645,-5.84348496339241
"SLC38A11",0.061284713470849,1.85510231694058,0.346616173786732,0.729028178583049,0.883770751681645,-5.8435090389507
"C21orf67",-0.0428081905910942,5.69369680162846,-0.346499722111015,0.729115623559619,0.883770751681645,-5.84354648975299
"PALM",0.0425896028325666,8.15949163240252,0.346401491447949,0.729189388905173,0.883770751681645,-5.84357807090681
"CCDC18",0.0360578111714809,5.67805024771784,0.346294153698373,0.72926999600238,0.883770751681645,-5.84361256975585
"NR4A3",-0.0594980130590198,7.16169455909423,-0.346282435483089,0.729278796175951,0.883770751681645,-5.84361633539739
"UST",0.0515537899902953,6.93626390153096,0.345809626508647,0.729633897228955,0.884084751148359,-5.84376816604378
"PLXDC2",-0.0379832377319916,8.58663443557959,-0.345652643833379,0.729751811227162,0.884111310365978,-5.84381853121121
"ANKRD36B",-0.0381881035128414,4.40280685638192,-0.345118963593748,0.730152721030774,0.884480673509592,-5.8439895823209
"AQP12B",-0.0484356901401427,0.629869205030097,-0.344612217624351,0.730533465821228,0.884740486948723,-5.84415175616033
"HIST2H2AA3",0.0514532059783935,9.12571392726759,0.344577801105933,0.730559327171014,0.884740486948723,-5.84416276183641
"ADAM29",0.047427809831442,1.39848993041543,0.344271129750173,0.730789780521977,0.88484510204918,-5.84426078035317
"SLITRK6",0.0961924537323426,6.77479361706864,0.344110965395065,0.730910148412824,0.88484510204918,-5.84431193752327
"FPR2",0.0597489560821904,4.97234447005131,0.344079316164132,0.730933934461473,0.88484510204918,-5.84432204360569
"SCARF2",-0.0417954605501286,7.77131000988031,-0.343765591388204,0.731169729033641,0.885014220580869,-5.84442217046565
"ADH7",-0.088727595560256,2.09300632664619,-0.343379926348394,0.731459628593669,0.885197658019251,-5.84454513233896
"CACNA1A",-0.053618309693336,3.28588812764929,-0.34320216310632,0.731593263939396,0.885197658019251,-5.84460176227832
"MUC12",-0.0619564335834146,2.79443352810371,-0.34296446885907,0.731771965796615,0.885197658019251,-5.84467743860887
"NKX1-2",0.0470611456871889,0.784691888359923,0.342930544211057,0.731797472011498,0.885197658019251,-5.84468823515594
"LOC441455",-0.0450933224713832,3.97759838857072,-0.342924731447074,0.731801842362495,0.885197658019251,-5.84469008496575
"PDE4B",-0.0386115136698358,8.50468199456895,-0.342569906278843,0.732068635675498,0.885227512335187,-5.8448029424845
"PLBD1",0.0478240291660578,9.37976229294736,0.342517609965499,0.732107960061005,0.885227512335187,-5.84481956624521
"TMEM179",0.0375652409937567,0.398479119494007,0.342504825539155,0.732117573459953,0.885227512335187,-5.84482362972605
"ADAM11",0.0463596840893011,2.77505671709994,0.342380602186307,0.73221098685879,0.885227512335187,-5.84486310574867
"SELL",-0.0514066073078782,8.261842154672,-0.341937785581278,0.732544008185004,0.885513888355938,-5.84500370872323
"PLA2G4A",-0.0702732894453704,9.14637741525399,-0.341310703454794,0.733015693266199,0.885767204278492,-5.84520250848085
"HECW1",0.0610918117074662,4.03743490937605,0.341264814461268,0.733050214494873,0.885767204278492,-5.84521704204751
"LINC00839",0.0511199763934651,4.2804331096955,0.341057415856311,0.733206242423748,0.885767204278492,-5.84528270318474
"GJC2",-0.04124680099893,4.8424213926027,-0.341045805428716,0.733214977384928,0.885767204278492,-5.8452863777963
"SNTA1",-0.0357501263150657,8.84119797257832,-0.341019939964729,0.733234437070491,0.885767204278492,-5.84529456356829
"RBP2",-0.0558700149933418,1.15189094712175,-0.340639267131358,0.733520853270501,0.885821847590294,-5.84541496522224
"RBM20",0.0566304880106391,3.79501668404862,0.340600370583858,0.733550120920277,0.885821847590294,-5.84542726010413
"OLFM4",-0.0983271187955155,2.36078408580729,-0.340576328032304,0.733568211896979,0.885821847590294,-5.84543485905714
"PDE1A",-0.0475119604632103,6.12928338042977,-0.339825382022962,0.73413334083978,0.88638805311148,-5.84567193516011
"CNKSR3",0.0351286995135403,8.32180009229399,0.339694136080999,0.734232125605696,0.886391122929408,-5.84571331623567
"RNLS",0.0382945136629289,6.68466375832668,0.339517421981985,0.734365139818273,0.886435509531624,-5.84576900791602
"INE2",0.0629359803884206,1.99101961031761,0.339020217186809,0.734739432998919,0.886771088706598,-5.8459255472648
"CYB5R2",-0.0433438439955491,6.93848399064077,-0.338835403456196,0.734878575931958,0.886813823836751,-5.8459836753378
"SPDYE7P",-0.0349753058310303,3.2307206383745,-0.33871705406583,0.734967683643998,0.886813823836751,-5.84602088224215
"NPTXR",0.054657932541211,7.23377514742574,0.338468382169631,0.735154925532961,0.886813823836751,-5.84609901785477
"MEP1B",-0.0325601184125894,0.398654239420509,-0.338461651103331,0.735159994027535,0.886813823836751,-5.84610113203711
"LIPH",-0.0608701982335064,9.21189122732942,-0.33825762055645,0.735313634568008,0.88687089645831,-5.84616519670716
"TWIST2",0.0491525317482133,3.74398278302689,0.338143074707035,0.735399895358536,0.88687089645831,-5.84620114666295
"ANGPTL2",0.041076469990565,9.92425628464299,0.337771051525801,0.735680077120301,0.887092630306097,-5.84631782134863
"PSORS1C3",-0.0558042758526434,1.38652657220087,-0.336968314253097,0.736284762644595,0.887653767838299,-5.84656914014316
"SPRR2F",0.0681430696480897,1.10714068415948,0.336897390255188,0.736338196122107,0.887653767838299,-5.8465913160983
"MYBL1",0.041129180198113,6.80480532764744,0.336671767039956,0.736508187050286,0.887742494795594,-5.84666183115212
"ADAM9",0.0332157596989347,11.956815040043,0.336456232541793,0.736670588934784,0.887822052354012,-5.84672914903588
"SLC25A10",0.0315926854793973,9.63173041139258,0.33563197701433,0.737291761405374,0.888438566157233,-5.84698619126752
"LDLR",0.0351056350079603,10.7655010151477,0.335521448581807,0.737375070543528,0.888438566157233,-5.84702061139375
"TUBA3E",-0.0387685296416935,0.825477127831282,-0.335152075167223,0.73765350263116,0.888639627085223,-5.84713555732032
"DNASE1",-0.0324709147740045,6.50077892912647,-0.335044077492054,0.737734917339155,0.888639627085223,-5.84716914138659
"ADAMTS16",-0.0688384154613098,6.0098025245497,-0.334785539052662,0.737929830110766,0.888758171220107,-5.8472494952064
"NCKAP5",-0.0668513114663716,5.50726477164993,-0.334383575854676,0.73823290472708,0.889006936785618,-5.84737430235137
"CSF2",-0.0702481242301758,3.94536953678519,-0.334117134312232,0.738433820409923,0.889132629883043,-5.84745694824729
"ANKRD35",-0.0451489822922859,5.84856330538122,-0.333669339701557,0.738771529433644,0.889422978573053,-5.84759569862915
"WDR88",-0.0332944003862855,2.21614795267306,-0.333503591328941,0.738896543137657,0.88945721635052,-5.84764700905173
"CD44",0.0362204161449163,12.5168633868102,0.33305341111033,0.739236121047832,0.889645694382282,-5.8477862419292
"SLCO1C1",-0.035386670916348,1.61308459199031,-0.332836959963231,0.739399411663086,0.889645694382282,-5.84785311956836
"LRRC17",-0.045629257953028,6.01332243147487,-0.332763835438337,0.739454579424404,0.889645694382282,-5.84787570327833
"LINC00634",0.0441155393449056,1.77681496753826,0.332677363697117,0.739519818539337,0.889645694382282,-5.84790240272974
"PCSK6",0.056152801309621,8.34664523710882,0.332655790133423,0.739536095134718,0.889645694382282,-5.84790906281117
"GRIA4",-0.0448195882782513,1.5171866611369,-0.331888992110465,0.740114696788527,0.890225461332419,-5.84814550445411
"VANGL2",-0.0626719595835109,8.24043277250188,-0.331419310223101,0.740469176838024,0.890535533909402,-5.84829006120116
"KRT23",0.103531948656261,3.67003354017749,0.330999916753916,0.74078574975029,0.890718983630341,-5.84841896745689
"RBMS3",-0.0458757595767184,4.95586850287452,-0.330877747257856,0.740877975857486,0.890718983630341,-5.84845648721931
"DRD1",-0.0704790571710441,3.02958978836843,-0.330832877021365,0.740911849467106,0.890718983630341,-5.84847026394748
"TDRD1",0.0844745412920615,2.16872242908646,0.330681507192138,0.741026125870244,0.890740096484592,-5.84851672599002
"MSMB",0.139783349575023,5.43637360258813,0.330419494463827,0.741223945491078,0.890861612680781,-5.84859709896053
"FLJ37201",0.0338221118513444,2.85882061729617,0.330172106828212,0.741410738914532,0.890908146592128,-5.84867292720692
"TSPAN12",-0.0372330744393261,9.49202844703856,-0.330111996280737,0.741456128515599,0.890908146592128,-5.84869134347368
"RFX8",0.0516152226159163,2.48548589157068,0.329778970164509,0.741707613581185,0.891000077675543,-5.84879331306304
"LGALS12",-0.0552790003723392,2.385380914059,-0.329754460344745,0.74172612329407,0.891000077675543,-5.84880081368429
"HIST1H2BH",-0.0576366592055082,2.11524644601594,-0.329184303682486,0.742156745482429,0.891218776892006,-5.84897513871601
"VSIG10L",0.0554683457981662,6.5790358306869,0.329179900609038,0.742160071306699,0.891218776892006,-5.84897648377959
"FRAS1",-0.0627939940077408,7.4774513897494,-0.329129049051588,0.742198481950238,0.891218776892006,-5.84899201675689
"BICC1",0.0596142669503733,6.2515019368685,0.328979883640429,0.742311157522879,0.891237877823715,-5.84903756657711
"IP6K3",0.0880429719534208,4.54255195645573,0.328786463476491,0.742457270203367,0.89124881964849,-5.84909659949581
"C6orf122",-0.0401010025701393,3.54213102915604,-0.32871162043197,0.742513810332558,0.89124881964849,-5.84911943270101
"SLC7A9",-0.0713198439976628,2.44113197732933,-0.327945430284691,0.743092708285252,0.891420224280644,-5.84935288404561
"SHC2",-0.0496835464671978,8.32631152067262,-0.327820172191762,0.743187361394325,0.891420224280644,-5.84939099728923
"RBPMS",-0.0358272377567223,10.2640965610388,-0.327772305696591,0.74322353343954,0.891420224280644,-5.84940555815266
"IHH",-0.0766443645745029,2.7897441122378,-0.327665153744352,0.743304508741592,0.891420224280644,-5.84943814579427
"NBPF15",-0.0318827710527317,7.8853878131809,-0.327651934064171,0.743314499121836,0.891420224280644,-5.84944216549813
"IL32",-0.0407877181888668,11.1358262626262,-0.327589977241658,0.743361321726,0.891420224280644,-5.8494610025291
"SLC30A4",0.0312758759626235,5.17775625567781,0.327362829425503,0.743532992194813,0.891420224280644,-5.84953003291621
"GJC3",-0.046845233048651,1.38121787818358,-0.327232791461154,0.743631276150894,0.891420224280644,-5.84956953000664
"ZNF280A",0.0585202253143047,1.05755431799648,0.327230026040441,0.743633366328225,0.891420224280644,-5.84957036979159
"ANGPTL3",-0.04157311637406,0.791070920431096,-0.327144634963186,0.743697908071181,0.891420224280644,-5.84959629730584
"C9orf43",0.0367878348318905,2.85375627943344,0.327113711545979,0.743721281582244,0.891420224280644,-5.84960568499506
"SLC30A8",0.0621761682815822,1.33430584489185,0.326930546493886,0.743859732016251,0.891470153789157,-5.84966127180725
"DPYSL4",-0.0562444340640014,4.44410624860841,-0.326801214256045,0.743957496413329,0.891471316935566,-5.84970050272721
"FOXO1",-0.0310907032574993,9.01398803177001,-0.326527502451692,0.7441644133838,0.891482108040782,-5.8497834777758
"GRM4",-0.0687887514892484,2.30975272925812,-0.32647197102053,0.744206395549867,0.891482108040782,-5.84980030351059
"CDH6",0.0474643520922731,5.98020848355998,0.326405185445051,0.744256886940887,0.891482108040782,-5.84982053540389
"DUSP23",-0.0347289541866845,9.84524746134146,-0.326102564210423,0.744485689188306,0.891574259230403,-5.84991215904934
"CYP26A1",0.0737815308104187,2.26925001322203,0.326047360061194,0.744527429722153,0.891574259230403,-5.84992886386839
"LOC153910",-0.0408764216840908,0.839443780739947,-0.325839006303261,0.744684975332502,0.891646986845078,-5.84999188641135
"CFI",0.0431599555739743,10.210853184464,0.325494568120066,0.744945443969603,0.891734842319705,-5.85009598326737
"FXYD6",-0.0343769022479963,8.8856672216614,-0.325485905265451,0.744951995310294,0.891734842319705,-5.8500985999554
"COL6A2",0.0426891462190562,12.731896826795,0.32535234648044,0.745053002360336,0.891739850778258,-5.85013893369967
"RIMBP3C",-0.0354960587646841,2.35598726861729,-0.325117560210058,0.745230575794202,0.891836486884693,-5.85020979727021
"SP7",-0.0373940124837046,0.804589440489799,-0.324768001415885,0.74549497908294,0.891910359571429,-5.85031520693345
"ARRDC4",-0.0355193193233111,8.67015524888166,-0.324712823966554,0.745536717583604,0.891910359571429,-5.85033183536876
"LOC100286793",0.0353281036623826,6.74198512945116,0.324392250583939,0.745779227342028,0.891910359571429,-5.85042838842152
"SULT1C4",-0.0472222940326353,4.4149835659035,-0.324370758724962,0.745795486568783,0.891910359571429,-5.85043485811516
"ATP6V1B1",0.0728314340435943,5.22374155164575,0.324295588389059,0.745852356043541,0.891910359571429,-5.85045748326892
"PPP1R1C",0.0629142952264541,4.16526963276702,0.3242678337889,0.745873353900016,0.891910359571429,-5.85046583566612
"IL20RA",-0.0634354934711094,6.71450018866686,-0.32411184471574,0.745991371594258,0.891913328221439,-5.85051276531896
"VCX3A",0.0713350114496929,1.44363109328585,0.323989268886718,0.746084113801708,0.891913328221439,-5.85054962668801
"PLXNA4",-0.0507324245513613,6.20549901027227,-0.323880566905352,0.746166361991985,0.891913328221439,-5.85058230421232
"CHRNB1",0.0309962853745242,8.03427347308152,0.323671172372502,0.746324806298906,0.891986953803909,-5.85064522060817
"CD248",0.0364475736261721,9.23330033985506,0.322916244136397,0.746896133410253,0.89255396246379,-5.85087171488761
"SAGE1",-0.0575530856727687,0.742427329233894,-0.322543436662891,0.74717832432392,0.892775346007175,-5.85098336994376
"C8orf46",0.0535782757535583,3.56531207642177,0.322192806183324,0.747443759725045,0.892976654179227,-5.85108826539054
"PRDM12",0.0352958290300374,1.7220392643328,0.321944346116051,0.747631867944308,0.893034352487754,-5.85116252625801
"LRRC3",-0.0368321673348968,5.43754198574587,-0.321872874336784,0.747685981762549,0.893034352487754,-5.85118387746109
"DGKA",0.0306440707448993,9.04217193760226,0.321402584063286,0.748042086294876,0.893200737786055,-5.85132425199058
"PAX2",-0.0310512896062076,0.367686343427378,-0.321360534167277,0.748073929169609,0.893200737786055,-5.85133679325616
"PREX2",-0.0588351715315168,4.45031911509627,-0.321304673106721,0.748116231409515,0.893200737786055,-5.85135345112681
"TOB1",0.0334839349041247,10.3693860420666,0.321160465446792,0.748225439924044,0.8932153339858,-5.8513964407341
"IQCA1",-0.067854292385707,5.76306155576342,-0.32101852099417,0.748332939459398,0.893227886524243,-5.85143873682038
"MMP9",-0.0591600108801078,10.1723587947727,-0.320426917848629,0.748781034194943,0.893646925610395,-5.85161481927655
"RFX3",0.0356834418746853,5.53372899071999,0.320249450533154,0.748915468893913,0.893665237274881,-5.8516675766555
"XPNPEP2",0.0491196420795769,3.42045114253917,0.320110569740256,0.749020678943873,0.893665237274881,-5.85170884267879
"CKM",-0.0703780219362156,3.34363629080312,-0.320022401778609,0.749087473589802,0.893665237274881,-5.8517350309777
"ALDH1A3",0.0504671755066914,8.8371935469824,0.319734787892911,0.74930537842009,0.893809420444118,-5.8518204100497
"LHX6",0.0397178890702599,5.64110545584057,0.319112776873064,0.74977670109693,0.893934441586616,-5.85200479352816
"PTPRD",-0.0479771012197501,6.47584370697733,-0.318985251898055,0.749873343465103,0.893934441586616,-5.85204255157827
"TRHDE",-0.0688874474054347,2.67943906172992,-0.318965568436707,0.749888260551485,0.893934441586616,-5.85204837818389
"RHBG",-0.0603962027895364,2.94146964012033,-0.318958290411714,0.749893776217316,0.893934441586616,-5.85205053249964
"KLF17",-0.0370205772060186,1.72827887079962,-0.318800924707559,0.750013039268406,0.893934441586616,-5.85209710117051
"ELAVL2",0.0745724043129168,2.65615485958238,0.318737724367664,0.750060938719725,0.893934441586616,-5.85211579735608
"MSC",0.0431432188141253,7.02309399297412,0.318527713823957,0.75022011236619,0.893934441586616,-5.85217789693071
"NOVA2",-0.0336897908953991,4.80425499379624,-0.318478708633716,0.750257256488171,0.893934441586616,-5.85219238175161
"LHX8",0.0516372835955268,0.67948183860421,0.318411575791702,0.750308141642585,0.893934441586616,-5.85221222107837
"CHGA",-0.0825314966515077,1.85840707283073,-0.318315720043529,0.750380799989808,0.893934441586616,-5.85224054145028
"RPTN",0.0357019667319032,0.421470790570798,0.317860198701714,0.750726114040606,0.894230148773148,-5.85237500774713
"PCDH9",-0.0592838872258752,4.52164534985516,-0.317619378920542,0.750908690945359,0.894255445007622,-5.8524460180648
"DLG2",-0.043961631455357,5.68585209726211,-0.317576048773596,0.750941543071547,0.894255445007622,-5.85245878907675
"PPP1R3C",0.0463125106837926,7.27074021510584,0.317136025402388,0.751275186399444,0.894384312275409,-5.85258838174611
"ADAM19",0.0397069630796778,8.95802479362849,0.316966600989405,0.751403663210449,0.894384312275409,-5.8526382315732
"GNG3",0.0319906843199052,1.90485531422478,0.31695706791747,0.751410892472551,0.894384312275409,-5.85264103570235
"ILDR2",0.0458574953260421,1.77775711571435,0.316921060279713,0.751438198521945,0.894384312275409,-5.85265162649779
"FAM43A",0.033959941993371,7.27930677739935,0.316597212533088,0.751683799404393,0.8944749220089,-5.85274682460559
"PRR7",0.0434564802687179,5.38319754528673,0.316540204550501,0.751727035946557,0.8944749220089,-5.85276357257108
"LAMA4",0.0343629237171907,10.1099762045682,0.316436505543084,0.751805686348631,0.8944749220089,-5.85279402982782
"SLFN11",-0.0354496582183,9.87508189663188,-0.316234723169089,0.751958735385855,0.894541456071264,-5.85285326639158
"RPL26L1-AS1",0.0385058051747736,2.8792356931521,0.315972849192934,0.752157377629769,0.894571805638651,-5.85293008752676
"SLITRK2",0.0494073372959802,1.97015939761805,0.315931279155334,0.752188911737749,0.894571805638651,-5.85294227631089
"WNT4",-0.0640653613744949,6.16987140747634,-0.315816953287124,0.752275638943687,0.894571805638651,-5.8529757896241
"PIP",-0.0907379823719911,3.09412046077753,-0.31534475010446,0.752633883862414,0.894882270897603,-5.85311408209865
"DDX12",-0.0383375932043293,6.47717139700592,-0.315061972129125,0.752848443740175,0.894987022805558,-5.85319679926349
"ZFHX4",0.062494110111311,4.92328365206572,0.314972499434045,0.75291633579777,0.894987022805558,-5.85322295603669
"SOX2",-0.0934851566369915,7.09527514725647,-0.314469884053521,0.753297756954669,0.895324860182281,-5.85336975441897
"GSDMC",0.0696064913499261,5.85362671259547,0.314041928916446,0.753622568094394,0.895595335761208,-5.85349456214746
"CXADR",-0.0360128751692909,8.52478246842864,-0.313746908662735,0.753846509243836,0.895745884419523,-5.85358050216302
"ZNF813",0.0310815371986461,6.21242055379772,0.313027165765682,0.75439293188986,0.896279528212798,-5.85378982601592
"LRRTM4",-0.0475852556686385,1.66518444643945,-0.31279320278168,0.754570581161906,0.896374958403348,-5.85385776631239
